,id,idade,sexo,anos_estudo,cor/raca,salario,estado_civil,regiao
54417,50120413102.0,34,mulher,5.0,Parda,3780.0,1.0,centro-oeste
54418,50120413106.0,42,mulher,7.0,Parda,267.5,0.0,centro-oeste
54419,50121201101.0,53,homem,5.0,Preta,9158.400390625,1.0,centro-oeste
54420,50121201102.0,46,mulher,5.0,Parda,,1.0,centro-oeste
54421,50121201105.0,22,mulher,11.0,Parda,1598.39990234375,0.0,centro-oeste
54422,50121202101.0,33,homem,5.0,Parda,13060.0,1.0,centro-oeste
54423,50121202102.0,34,mulher,5.0,Parda,385.0,1.0,centro-oeste
54424,50121204101.0,21,homem,11.0,Parda,14227.80078125,1.0,centro-oeste
54425,50121204102.0,21,mulher,11.0,Preta,1392.0,1.0,centro-oeste
54426,50121205101.0,44,homem,5.0,Parda,,1.0,centro-oeste
54427,50121205102.0,54,mulher,5.0,Parda,,1.0,centro-oeste
54428,50121206101.0,56,homem,5.0,Parda,3663.0,1.0,centro-oeste
54429,50121206102.0,57,mulher,9.0,Parda,508.7999725341797,1.0,centro-oeste
54430,50121207101.0,42,mulher,5.0,Parda,3210.0,1.0,centro-oeste
54431,50121207102.0,59,homem,10.0,Parda,999999.0,1.0,centro-oeste
54432,50121208101.0,49,homem,15.0,Preta,164265.84375,1.0,centro-oeste
54433,50121208102.0,50,mulher,15.0,Branca,,1.0,centro-oeste
54434,50121208103.0,24,homem,5.0,Preta,6300.0,0.0,centro-oeste
54435,50121209101.0,29,mulher,11.0,Parda,5040.0,0.0,centro-oeste
54436,50121210101.0,32,homem,11.0,Parda,6333.0,0.0,centro-oeste
54437,50121211101.0,38,homem,11.0,Parda,19800.0,1.0,centro-oeste
54438,50121211102.0,36,mulher,5.0,Parda,,1.0,centro-oeste
54439,50121211103.0,20,mulher,10.0,Branca,,0.0,centro-oeste
54440,50121212102.0,59,mulher,12.0,Parda,999999.0,0.0,centro-oeste
54441,50121213101.0,48,homem,10.0,Parda,1046.4000244140625,1.0,centro-oeste
54442,50121213102.0,47,mulher,5.0,Parda,784.7999877929688,1.0,centro-oeste
54443,50121213103.0,23,homem,7.0,Parda,,0.0,centro-oeste
54444,50121213104.0,22,mulher,10.0,Parda,,0.0,centro-oeste
54445,50121213105.0,21,homem,7.0,Parda,2261.75,0.0,centro-oeste
54446,50122003101.0,54,mulher,15.0,Branca,4410.0,0.0,centro-oeste
54447,50122003102.0,57,homem,11.0,Branca,3780.0,0.0,centro-oeste
54448,50122003103.0,33,mulher,15.0,Branca,,0.0,centro-oeste
54449,50122004101.0,41,homem,11.0,Parda,9270.0,1.0,centro-oeste
54450,50122004102.0,31,mulher,8.0,Parda,9270.0,1.0,centro-oeste
54451,50122006101.0,33,homem,15.0,Branca,24414.6005859375,1.0,centro-oeste
54452,50122006102.0,30,mulher,15.0,Branca,2100.0,1.0,centro-oeste
54453,50122006105.0,22,mulher,7.0,Indigena,-1.0,0.0,centro-oeste
54454,50122007101.0,55,mulher,8.0,Indigena,1248.0,0.0,centro-oeste
54455,50122007102.0,27,homem,12.0,Branca,7488.0,0.0,centro-oeste
54456,50122007103.0,24,homem,13.0,Branca,7488.0,0.0,centro-oeste
54457,50122009101.0,51,homem,15.0,Branca,18720.0,1.0,centro-oeste
54458,50122009102.0,51,mulher,14.0,Branca,31800.0,1.0,centro-oeste
54459,50122009104.0,20,homem,13.0,Branca,,0.0,centro-oeste
54460,50122009106.0,46,mulher,5.0,Branca,,0.0,centro-oeste
54461,50122010101.0,45,mulher,14.0,Parda,12622.19921875,0.0,centro-oeste
54462,50122011101.0,55,homem,15.0,Branca,46968.0,1.0,centro-oeste
54463,50122011102.0,55,mulher,15.0,Branca,20352.0,1.0,centro-oeste
54464,50122012101.0,40,homem,6.0,nan,8652.0,1.0,centro-oeste
54465,50122012102.0,38,mulher,12.0,Branca,35280.0,1.0,centro-oeste
54466,50123901101.0,25,homem,11.0,Branca,15150.0,1.0,centro-oeste
54467,50123901102.0,22,mulher,11.0,Parda,17040.0,1.0,centro-oeste
54468,50123902101.0,25,homem,15.0,Branca,18900.0,1.0,centro-oeste
54469,50123902102.0,43,mulher,15.0,Branca,25200.0,1.0,centro-oeste
54470,50123905101.0,26,homem,11.0,Parda,7308.0,1.0,centro-oeste
54471,50123905102.0,26,mulher,14.0,Branca,8190.0,1.0,centro-oeste
54472,50123908101.0,39,homem,11.0,Branca,-1.0,1.0,centro-oeste
54473,50123908102.0,35,mulher,5.0,Parda,0.0,1.0,centro-oeste
54474,50123909101.0,59,homem,15.0,Parda,7560.0,1.0,centro-oeste
54475,50123909102.0,34,mulher,12.0,Parda,21588.0,1.0,centro-oeste
54476,50123909103.0,26,homem,5.0,Parda,14443.2001953125,0.0,centro-oeste
54477,50123911101.0,39,homem,5.0,Amarela,55917.6015625,1.0,centro-oeste
54478,50123911102.0,42,mulher,15.0,Branca,18720.0,1.0,centro-oeste
54479,50123912101.0,46,homem,12.0,Branca,189000.0,1.0,centro-oeste
54480,50123912102.0,36,mulher,15.0,Parda,18720.0,1.0,centro-oeste
54481,50123913102.0,59,mulher,5.0,Branca,,0.0,centro-oeste
54482,50123914102.0,39,mulher,15.0,Branca,35280.0,0.0,centro-oeste
54483,50123915101.0,40,homem,5.0,Parda,6048.0,1.0,centro-oeste
54484,50123915102.0,37,mulher,5.0,Parda,5040.0,1.0,centro-oeste
54485,50123916101.0,38,homem,15.0,Branca,163440.0,0.0,centro-oeste
54486,50124701101.0,60,homem,5.0,Parda,,0.0,centro-oeste
54487,50124702101.0,56,mulher,5.0,Parda,,0.0,centro-oeste
54488,50124702102.0,35,homem,5.0,Parda,2716.0,0.0,centro-oeste
54489,50124703101.0,59,homem,10.0,Parda,999999.0,1.0,centro-oeste
54490,50124703102.0,58,mulher,9.0,Branca,,1.0,centro-oeste
54491,50124703103.0,34,mulher,11.0,Branca,4329.0,0.0,centro-oeste
54492,50124703104.0,29,homem,11.0,Parda,17640.0,0.0,centro-oeste
54493,50124704101.0,57,homem,5.0,Indigena,2589.43994140625,1.0,centro-oeste
54494,50124704102.0,56,mulher,6.0,Parda,-1.0,1.0,centro-oeste
54495,50124705101.0,54,mulher,5.0,Branca,,0.0,centro-oeste
54496,50124705103.0,20,homem,11.0,Preta,2178.75,0.0,centro-oeste
54497,50124706101.0,36,homem,8.0,Branca,3795.0,1.0,centro-oeste
54498,50124706102.0,38,mulher,8.0,Parda,7725.0,1.0,centro-oeste
54499,50124707101.0,60,homem,11.0,Parda,,1.0,centro-oeste
54500,50124707102.0,52,mulher,9.0,Parda,,1.0,centro-oeste
54501,50124707103.0,27,mulher,5.0,Parda,14310.0,0.0,centro-oeste
54502,50124707104.0,31,homem,11.0,Parda,15750.0,0.0,centro-oeste
54503,50124708101.0,39,mulher,5.0,Parda,4094.39990234375,1.0,centro-oeste
54504,50124708102.0,42,homem,5.0,Parda,3744.0,1.0,centro-oeste
54505,50124708103.0,21,mulher,8.0,Parda,,0.0,centro-oeste
54506,50124709101.0,22,homem,11.0,Branca,34020.0,1.0,centro-oeste
54507,50124709102.0,25,mulher,11.0,Parda,,1.0,centro-oeste
54508,50124710101.0,60,mulher,5.0,Parda,206.0,0.0,centro-oeste
54509,50124711102.0,35,mulher,5.0,Parda,6303.599609375,0.0,centro-oeste
54510,50124712101.0,28,homem,7.0,Parda,4987.5,1.0,centro-oeste
54511,50124712102.0,25,mulher,5.0,Parda,,1.0,centro-oeste
54512,50124713101.0,44,mulher,11.0,Parda,5794.2001953125,0.0,centro-oeste
54513,50124713102.0,27,mulher,11.0,Parda,,0.0,centro-oeste
54514,50124713103.0,20,mulher,11.0,Parda,624.0,0.0,centro-oeste
54515,50124713105.0,27,homem,10.0,Parda,8265.599609375,0.0,centro-oeste
54516,50125501101.0,58,homem,5.0,Branca,11550.0,1.0,centro-oeste
54517,50125501102.0,49,mulher,8.0,Parda,3427.5,1.0,centro-oeste
54518,50125501103.0,21,homem,10.0,Parda,3599.9000244140625,0.0,centro-oeste
54519,50125502101.0,59,homem,5.0,Parda,2254.0,1.0,centro-oeste
54520,50125502102.0,41,mulher,5.0,Parda,,1.0,centro-oeste
54521,50125503101.0,44,homem,11.0,Preta,1730.8800048828125,1.0,centro-oeste
54522,50125503102.0,29,mulher,8.0,Indigena,,1.0,centro-oeste
54523,50125504101.0,43,mulher,5.0,Parda,1046.4000244140625,0.0,centro-oeste
54524,50125505103.0,37,homem,11.0,Parda,6111.0,0.0,centro-oeste
54525,50125507101.0,28,homem,5.0,Parda,10054.80078125,1.0,centro-oeste
54526,50125507102.0,22,mulher,6.0,Parda,,1.0,centro-oeste
54527,50125508102.0,26,mulher,6.0,Parda,136.0,0.0,centro-oeste
54528,50125509101.0,25,mulher,10.0,Parda,,0.0,centro-oeste
54529,50125510101.0,34,homem,11.0,Parda,6422.2802734375,1.0,centro-oeste
54530,50125510102.0,21,mulher,5.0,Parda,,1.0,centro-oeste
54531,50125511101.0,36,homem,11.0,Branca,17350.080078125,0.0,centro-oeste
54532,50125512101.0,45,homem,5.0,Parda,1236.0,1.0,centro-oeste
54533,50125512102.0,28,mulher,5.0,Parda,,1.0,centro-oeste
54534,50125516101.0,41,homem,7.0,Parda,-1.0,0.0,centro-oeste
54535,50125517101.0,42,homem,10.0,Parda,26991.83984375,1.0,centro-oeste
54536,50125517102.0,34,mulher,7.0,Parda,2670.5,1.0,centro-oeste
54537,50125518101.0,46,homem,9.0,Parda,31188.0,1.0,centro-oeste
54538,50125518102.0,31,mulher,6.0,Branca,,1.0,centro-oeste
54539,50125519101.0,21,homem,6.0,Parda,6240.0,1.0,centro-oeste
54540,50125519102.0,22,mulher,9.0,Preta,208.0,1.0,centro-oeste
54541,50125520101.0,22,homem,7.0,Preta,3050.25,0.0,centro-oeste
54542,50125521101.0,41,homem,5.0,Parda,3050.25,1.0,centro-oeste
54543,50125521102.0,37,mulher,9.0,Parda,,1.0,centro-oeste
54544,50125522101.0,52,homem,9.0,Parda,,0.0,centro-oeste
54545,50125523101.0,21,homem,11.0,Parda,15120.0,1.0,centro-oeste
54546,50125523102.0,25,mulher,14.0,Parda,3525.60009765625,1.0,centro-oeste
54547,50125524101.0,36,mulher,5.0,Parda,1154.3999633789062,1.0,centro-oeste
54548,50125524102.0,25,homem,9.0,Parda,5481.0,1.0,centro-oeste
54549,50126301101.0,54,homem,9.0,Branca,,1.0,centro-oeste
54550,50126301102.0,48,mulher,5.0,Branca,,1.0,centro-oeste
54551,50126301103.0,25,mulher,11.0,Branca,,0.0,centro-oeste
54552,50126302101.0,24,homem,5.0,Parda,5394.0,0.0,centro-oeste
54553,50126302103.0,50,mulher,5.0,Preta,,0.0,centro-oeste
54554,50126303101.0,34,homem,5.0,Branca,6552.0,1.0,centro-oeste
54555,50126303102.0,24,mulher,10.0,Parda,12480.0,1.0,centro-oeste
54556,50126304101.0,33,homem,5.0,Parda,14544.0,1.0,centro-oeste
54557,50126304102.0,29,mulher,8.0,Branca,5029.7998046875,1.0,centro-oeste
54558,50126306101.0,60,homem,5.0,Branca,12720.0,0.0,centro-oeste
54559,50126307101.0,60,homem,5.0,Branca,1260.0,1.0,centro-oeste
54560,50126307102.0,60,mulher,5.0,Preta,,1.0,centro-oeste
54561,50126309101.0,34,mulher,5.0,Parda,3780.0,0.0,centro-oeste
54562,50126310102.0,27,homem,5.0,Branca,,0.0,centro-oeste
54563,50126311104.0,20,homem,11.0,Parda,,0.0,centro-oeste
54564,50126312101.0,46,homem,5.0,Branca,18900.0,1.0,centro-oeste
54565,50126312102.0,37,mulher,,Parda,,1.0,centro-oeste
54566,50126313102.0,52,mulher,11.0,Branca,11718.0,0.0,centro-oeste
54567,50126313103.0,33,homem,5.0,Parda,,0.0,centro-oeste
54568,50127101101.0,26,mulher,15.0,Branca,7938.0,0.0,centro-oeste
54569,50127102101.0,43,homem,6.0,Parda,3780.0,0.0,centro-oeste
54570,50127105101.0,33,mulher,6.0,Parda,1519.2000732421875,1.0,centro-oeste
54571,50127105102.0,38,homem,5.0,Branca,,1.0,centro-oeste
54572,50127106101.0,25,mulher,9.0,Branca,3772.349853515625,0.0,centro-oeste
54573,50127106102.0,20,homem,8.0,Branca,4242.0,0.0,centro-oeste
54574,50127107101.0,58,mulher,5.0,Branca,7824.599609375,0.0,centro-oeste
54575,50127107102.0,24,mulher,11.0,Branca,4410.0,0.0,centro-oeste
54576,50127108101.0,37,mulher,5.0,Parda,1639.8000183105469,0.0,centro-oeste
54577,50127109101.0,36,homem,5.0,Branca,14544.0,1.0,centro-oeste
54578,50127109102.0,33,mulher,5.0,Parda,0.0,1.0,centro-oeste
54579,50127110101.0,50,homem,6.0,Parda,,1.0,centro-oeste
54580,50127110102.0,47,mulher,5.0,Indigena,,1.0,centro-oeste
54581,50127111101.0,59,homem,11.0,Branca,13647.1201171875,1.0,centro-oeste
54582,50127111102.0,59,mulher,5.0,Branca,,1.0,centro-oeste
54583,50127112101.0,25,mulher,11.0,Branca,6060.0,0.0,centro-oeste
54584,50127113101.0,26,homem,13.0,Parda,6171.0,0.0,centro-oeste
54585,50128001102.0,59,mulher,11.0,Parda,1560.0,0.0,centro-oeste
54586,50128003103.0,32,mulher,15.0,Branca,18180.0,0.0,centro-oeste
54587,50128003104.0,31,homem,10.0,Parda,9696.0,0.0,centro-oeste
54588,50128006101.0,55,mulher,11.0,Branca,15924.4794921875,0.0,centro-oeste
54589,50128007101.0,39,homem,7.0,Branca,10544.400390625,0.0,centro-oeste
54590,50128008101.0,45,mulher,15.0,Parda,37315.203125,0.0,centro-oeste
54591,50128009101.0,39,homem,15.0,Branca,62919.359375,1.0,centro-oeste
54592,50128009102.0,42,mulher,8.0,Parda,6300.0,1.0,centro-oeste
54593,50128010101.0,56,mulher,14.0,Branca,41471.0390625,0.0,centro-oeste
54594,50128012101.0,27,homem,11.0,Parda,10080.0,1.0,centro-oeste
54595,50128012102.0,45,mulher,11.0,Parda,,1.0,centro-oeste
54596,50128013101.0,49,homem,14.0,Parda,58878.0,0.0,centro-oeste
54597,50129801101.0,33,homem,5.0,Parda,30240.0,1.0,centro-oeste
54598,50129801102.0,24,mulher,14.0,Parda,,1.0,centro-oeste
54599,50129802101.0,26,homem,5.0,Preta,1017.6000366210938,0.0,centro-oeste
54600,50129803101.0,39,homem,7.0,Parda,15513.6005859375,1.0,centro-oeste
54601,50129803102.0,24,gestante,7.0,Branca,,1.0,centro-oeste
54602,50129805101.0,34,homem,5.0,Parda,9696.0,0.0,centro-oeste
54603,50129805102.0,24,mulher,5.0,Parda,,0.0,centro-oeste
54604,50129805103.0,22,mulher,6.0,Parda,816.0,0.0,centro-oeste
54605,50129806101.0,49,mulher,8.0,Parda,,0.0,centro-oeste
54606,50129807101.0,36,homem,7.0,Branca,3939.0,1.0,centro-oeste
54607,50129807102.0,36,mulher,7.0,Preta,5732.76025390625,1.0,centro-oeste
54608,50129808101.0,32,homem,15.0,Branca,8820.0,1.0,centro-oeste
54609,50129808102.0,31,mulher,7.0,Parda,0.0,1.0,centro-oeste
54610,50129811101.0,34,homem,5.0,Parda,10800.0,1.0,centro-oeste
54611,50129811102.0,29,mulher,6.0,Parda,,1.0,centro-oeste
54612,50129812101.0,32,homem,8.0,Parda,13200.0,1.0,centro-oeste
54613,50129812102.0,30,mulher,10.0,Parda,5090.75,1.0,centro-oeste
54614,50129813101.0,39,mulher,10.0,Branca,6000.0,0.0,centro-oeste
54615,50130101101.0,57,homem,5.0,Preta,2808.0,0.0,centro-oeste
54616,50130103101.0,53,homem,5.0,Branca,25212.6015625,1.0,centro-oeste
54617,50130103102.0,40,mulher,9.0,Branca,2902.3999938964844,1.0,centro-oeste
54618,50130103104.0,20,homem,6.0,Branca,,0.0,centro-oeste
54619,50130104101.0,48,homem,8.0,Branca,3816.0,1.0,centro-oeste
54620,50130104102.0,58,mulher,5.0,Parda,,1.0,centro-oeste
54621,50130105101.0,42,homem,5.0,Parda,6105.599609375,1.0,centro-oeste
54622,50130105102.0,47,mulher,5.0,Parda,,1.0,centro-oeste
54623,50130106101.0,28,homem,5.0,Parda,3519.599853515625,1.0,centro-oeste
54624,50130106102.0,28,mulher,5.0,Parda,,1.0,centro-oeste
54625,50130107101.0,58,homem,5.0,Branca,5040.0,1.0,centro-oeste
54626,50130107102.0,52,mulher,5.0,Parda,0.0,1.0,centro-oeste
54627,50130108103.0,28,homem,5.0,Branca,4992.0,0.0,centro-oeste
54628,50130110101.0,26,homem,5.0,Parda,5760.0,1.0,centro-oeste
54629,50130110102.0,20,mulher,8.0,Parda,,1.0,centro-oeste
54630,50130112101.0,40,mulher,5.0,Branca,1640.0,0.0,centro-oeste
54631,50131003101.0,26,mulher,8.0,Indigena,2331.0,0.0,centro-oeste
54632,50131004101.0,37,homem,,Indigena,13012.19921875,1.0,centro-oeste
54633,50131004102.0,24,mulher,11.0,Parda,,1.0,centro-oeste
54634,50131005101.0,59,homem,5.0,Preta,,0.0,centro-oeste
54635,50131007101.0,34,homem,5.0,Branca,3570.0,1.0,centro-oeste
54636,50131007102.0,32,mulher,,Branca,1400.0,1.0,centro-oeste
54637,50131010103.0,42,mulher,5.0,Branca,,0.0,centro-oeste
54638,50131011102.0,29,mulher,15.0,Parda,,0.0,centro-oeste
54639,50131012101.0,51,homem,11.0,Parda,9718.560546875,1.0,centro-oeste
54640,50131012102.0,43,mulher,9.0,Preta,,1.0,centro-oeste
54641,50131012103.0,20,mulher,13.0,Parda,,0.0,centro-oeste
54642,50131013101.0,48,homem,5.0,Parda,9120.0,1.0,centro-oeste
54643,50131013102.0,50,mulher,5.0,Preta,,1.0,centro-oeste
54644,50131014101.0,57,mulher,5.0,Preta,720.0,0.0,centro-oeste
54645,50131015103.0,27,mulher,9.0,Parda,772.199951171875,0.0,centro-oeste
54646,50131016101.0,27,homem,9.0,Branca,4039.2001953125,0.0,centro-oeste
54647,50131017101.0,31,homem,15.0,Branca,20907.0,1.0,centro-oeste
54648,50131017102.0,29,mulher,15.0,Parda,21816.0,1.0,centro-oeste
54649,50131018101.0,60,mulher,5.0,Branca,2400.0,0.0,centro-oeste
54650,50131019102.0,55,mulher,5.0,Preta,,0.0,centro-oeste
54651,50131020101.0,51,mulher,5.0,Branca,2444.39990234375,0.0,centro-oeste
54652,50132802101.0,28,homem,9.0,Branca,4560.0,1.0,centro-oeste
54653,50132802102.0,21,mulher,10.0,Parda,,1.0,centro-oeste
54654,50132804102.0,40,mulher,5.0,Parda,,0.0,centro-oeste
54655,50132804103.0,38,mulher,5.0,Parda,,0.0,centro-oeste
54656,50132805101.0,40,homem,11.0,Branca,53856.0,1.0,centro-oeste
54657,50132805102.0,36,mulher,11.0,Branca,,1.0,centro-oeste
54658,50132806101.0,56,homem,5.0,Parda,3600.0,1.0,centro-oeste
54659,50132806102.0,50,mulher,5.0,Parda,,1.0,centro-oeste
54660,50132806103.0,31,homem,11.0,Parda,7128.0,0.0,centro-oeste
54661,50132806104.0,29,homem,10.0,Parda,5524.2001953125,0.0,centro-oeste
54662,50132806105.0,21,mulher,11.0,Parda,,0.0,centro-oeste
54663,50132806107.0,21,mulher,5.0,Parda,,0.0,centro-oeste
54664,50132808101.0,31,homem,11.0,Parda,15780.0,1.0,centro-oeste
54665,50132808102.0,21,mulher,11.0,Branca,7490.8798828125,1.0,centro-oeste
54666,50132809101.0,48,homem,5.0,Branca,5940.0,1.0,centro-oeste
54667,50132809102.0,41,mulher,5.0,Parda,,1.0,centro-oeste
54668,50132809106.0,21,homem,10.0,Parda,5940.0,0.0,centro-oeste
54669,50132810101.0,45,homem,6.0,Branca,3480.0,1.0,centro-oeste
54670,50132810102.0,46,mulher,5.0,Branca,,1.0,centro-oeste
54671,50132811101.0,39,homem,11.0,Parda,-1.0,0.0,centro-oeste
54672,50132812101.0,60,homem,5.0,Parda,,1.0,centro-oeste
54673,50132812102.0,53,mulher,5.0,Parda,8120.400390625,1.0,centro-oeste
54674,50132813101.0,42,homem,10.0,Branca,11400.0,1.0,centro-oeste
54675,50132813102.0,42,mulher,11.0,Branca,5700.0,1.0,centro-oeste
54676,50133602101.0,55,mulher,11.0,Parda,10200.0,0.0,centro-oeste
54677,50133602102.0,29,mulher,11.0,Parda,11400.0,0.0,centro-oeste
54678,50133603101.0,53,homem,15.0,Parda,,1.0,centro-oeste
54679,50133603102.0,54,mulher,15.0,Parda,18360.0,1.0,centro-oeste
54680,50133603103.0,24,mulher,15.0,Branca,,0.0,centro-oeste
54681,50133604102.0,52,mulher,5.0,Preta,,0.0,centro-oeste
54682,50133605101.0,40,homem,15.0,Branca,41580.0,1.0,centro-oeste
54683,50133605102.0,31,mulher,15.0,Branca,455.3999938964844,1.0,centro-oeste
54684,50133606101.0,25,homem,11.0,Branca,36695.51953125,1.0,centro-oeste
54685,50133606102.0,32,mulher,11.0,Preta,,1.0,centro-oeste
54686,50133607101.0,51,mulher,15.0,Parda,31824.0,0.0,centro-oeste
54687,50133607102.0,29,homem,11.0,Parda,9390.0,0.0,centro-oeste
54688,50133607103.0,22,homem,13.0,Parda,11235.0,0.0,centro-oeste
54689,50133607105.0,20,mulher,11.0,Branca,,0.0,centro-oeste
54690,50133608102.0,60,mulher,5.0,Branca,,0.0,centro-oeste
54691,50133608103.0,29,mulher,11.0,Parda,600.0,0.0,centro-oeste
54692,50133608104.0,20,mulher,11.0,Parda,30.0,0.0,centro-oeste
54693,50133609101.0,29,mulher,8.0,Branca,6367.2998046875,0.0,centro-oeste
54694,50133609105.0,45,mulher,6.0,Parda,-1.0,0.0,centro-oeste
54695,50133610101.0,28,homem,8.0,Parda,7200.0,1.0,centro-oeste
54696,50133610102.0,24,mulher,5.0,Parda,,1.0,centro-oeste
54697,50133611101.0,34,homem,11.0,Parda,24480.0,1.0,centro-oeste
54698,50133611102.0,48,mulher,11.0,Parda,,1.0,centro-oeste
54699,50133611103.0,21,homem,12.0,Parda,2772.0,0.0,centro-oeste
54700,50133612101.0,58,homem,10.0,Parda,999999.0,0.0,centro-oeste
54701,50133612102.0,30,homem,6.0,Parda,7639.5,0.0,centro-oeste
54702,50133613101.0,43,homem,5.0,Parda,26190.0,1.0,centro-oeste
54703,50133613102.0,41,mulher,15.0,Branca,69122.1640625,1.0,centro-oeste
54704,50134402101.0,43,mulher,11.0,Parda,,0.0,centro-oeste
54705,50134403101.0,46,mulher,11.0,Parda,7587.3602294921875,0.0,centro-oeste
54706,50134403102.0,23,mulher,11.0,Parda,17735.759765625,0.0,centro-oeste
54707,50134403105.0,20,homem,11.0,Parda,14330.0,0.0,centro-oeste
54708,50134405101.0,43,mulher,15.0,Parda,34027.19921875,0.0,centro-oeste
54709,50134406102.0,25,mulher,14.0,Branca,11286.0,0.0,centro-oeste
54710,50134407102.0,56,mulher,5.0,Branca,,0.0,centro-oeste
54711,50134407103.0,57,homem,10.0,Parda,999999.0,0.0,centro-oeste
54712,50134407204.0,47,homem,5.0,Parda,8328.0,1.0,centro-oeste
54713,50134407205.0,45,mulher,5.0,Parda,,1.0,centro-oeste
54714,50134407206.0,25,homem,10.0,Parda,2790.0,0.0,centro-oeste
54715,50134408101.0,59,homem,11.0,Parda,480.0,0.0,centro-oeste
54716,50134409101.0,29,mulher,5.0,Parda,9800.0,0.0,centro-oeste
54717,50134410101.0,36,homem,9.0,Parda,8080.0,1.0,centro-oeste
54718,50134410102.0,34,mulher,5.0,Parda,1526.4000244140625,1.0,centro-oeste
54719,50134411102.0,30,homem,5.0,Parda,,0.0,centro-oeste
54720,50134412102.0,36,mulher,10.0,Parda,4488.799987792969,0.0,centro-oeste
54721,50134412103.0,25,mulher,5.0,Parda,,0.0,centro-oeste
54722,50134413101.0,26,homem,11.0,Parda,7200.0,1.0,centro-oeste
54723,50134413102.0,21,mulher,11.0,Parda,,1.0,centro-oeste
54724,50135201101.0,37,homem,11.0,Branca,15899.759765625,1.0,centro-oeste
54725,50135201102.0,34,mulher,15.0,Parda,17625.6015625,1.0,centro-oeste
54726,50135202101.0,60,homem,5.0,Parda,493.5,1.0,centro-oeste
54727,50135202102.0,45,mulher,6.0,Parda,-1.0,1.0,centro-oeste
54728,50135203101.0,38,homem,8.0,Branca,12000.0,1.0,centro-oeste
54729,50135203102.0,27,mulher,,Parda,0.0,1.0,centro-oeste
54730,50135204101.0,52,mulher,5.0,Branca,,0.0,centro-oeste
54731,50135206101.0,31,homem,6.0,Indigena,23760.0,1.0,centro-oeste
54732,50135206102.0,28,mulher,11.0,Parda,495.0,1.0,centro-oeste
54733,50135208101.0,24,mulher,5.0,Parda,,0.0,centro-oeste
54734,50135208105.0,51,homem,5.0,Preta,,0.0,centro-oeste
54735,50135208106.0,22,homem,5.0,Branca,2127.800079345703,0.0,centro-oeste
54736,50135209101.0,44,homem,11.0,Parda,9547.19921875,1.0,centro-oeste
54737,50135209102.0,32,mulher,15.0,Parda,24480.0,1.0,centro-oeste
54738,50135210101.0,26,homem,11.0,Branca,21600.0,0.0,centro-oeste
54739,50135211102.0,56,mulher,5.0,Branca,5940.0,0.0,centro-oeste
54740,50135211103.0,29,mulher,5.0,nan,,0.0,centro-oeste
54741,50135212101.0,38,homem,,Parda,6652.949951171875,1.0,centro-oeste
54742,50135212102.0,41,mulher,,Parda,,1.0,centro-oeste
54743,50135213101.0,43,mulher,8.0,Parda,11892.7998046875,0.0,centro-oeste
54744,50136001101.0,35,homem,5.0,Parda,10975.6796875,0.0,centro-oeste
54745,50136002101.0,33,homem,11.0,Branca,11322.0,1.0,centro-oeste
54746,50136002102.0,29,mulher,10.0,Branca,-1.0,1.0,centro-oeste
54747,50136003101.0,41,mulher,5.0,Parda,5727.0,1.0,centro-oeste
54748,50136003102.0,34,homem,5.0,Parda,7992.0,1.0,centro-oeste
54749,50136004101.0,30,homem,5.0,Parda,11880.0,1.0,centro-oeste
54750,50136004102.0,35,mulher,11.0,Preta,2925.60009765625,1.0,centro-oeste
54751,50136005101.0,45,homem,5.0,Parda,15984.0,1.0,centro-oeste
54752,50136005102.0,41,mulher,5.0,Parda,,1.0,centro-oeste
54753,50136007101.0,45,mulher,5.0,Branca,1944.0,1.0,centro-oeste
54754,50136007102.0,36,homem,5.0,Indigena,10956.0,1.0,centro-oeste
54755,50136008101.0,25,homem,5.0,Parda,5478.0,1.0,centro-oeste
54756,50136008102.0,22,mulher,11.0,Parda,,1.0,centro-oeste
54757,50136010102.0,32,mulher,5.0,Parda,,0.0,centro-oeste
54758,50136014101.0,30,homem,5.0,Parda,5886.0,1.0,centro-oeste
54759,50136014102.0,25,mulher,5.0,Branca,,1.0,centro-oeste
54760,50136015101.0,44,homem,5.0,Parda,11772.0,1.0,centro-oeste
54761,50136015102.0,38,mulher,5.0,Branca,1512.0,1.0,centro-oeste
54762,50136015103.0,23,homem,7.0,Parda,9810.0,0.0,centro-oeste
54763,50136016101.0,29,homem,5.0,Parda,5722.5,1.0,centro-oeste
54764,50136016102.0,26,mulher,5.0,Parda,,1.0,centro-oeste
54765,50136017101.0,31,homem,12.0,Parda,5722.5,1.0,centro-oeste
54766,50136017102.0,25,mulher,11.0,Parda,1744.0,1.0,centro-oeste
54767,50136018101.0,36,homem,10.0,Parda,9509.16015625,1.0,centro-oeste
54768,50136018102.0,31,mulher,7.0,Parda,,1.0,centro-oeste
54769,50137901101.0,35,homem,5.0,Parda,8502.0,1.0,centro-oeste
54770,50137901102.0,30,mulher,5.0,Parda,,1.0,centro-oeste
54771,50137901105.0,20,homem,5.0,Branca,6278.400390625,0.0,centro-oeste
54772,50137902101.0,56,homem,5.0,Branca,24240.0,1.0,centro-oeste
54773,50137902102.0,55,mulher,12.0,Branca,,1.0,centro-oeste
54774,50137903101.0,42,homem,8.0,Branca,12600.0,1.0,centro-oeste
54775,50137903102.0,37,mulher,11.0,Parda,0.0,1.0,centro-oeste
